time,u1,u2
86.04299999999995,77.88,69.43
86.41099999999994,78.14,69.43
86.77799999999995,78.67,69.7
87.14899999999994,78.41,69.7
87.51699999999994,79.2,69.96
87.88999999999994,78.94,70.22
88.25899999999994,78.94,70.22
88.63199999999995,79.2,69.7
88.99799999999995,79.2,70.49
89.36899999999994,79.46,70.75
89.74599999999994,79.99,70.49
90.12299999999993,79.46,70.75
90.49199999999993,79.99,71.02
90.86299999999993,79.99,70.75
91.23099999999992,79.99,71.28
91.60199999999992,80.52,71.81
91.97199999999992,80.52,72.07
92.34299999999992,81.05,71.02
92.71099999999991,80.78,71.54
93.07899999999991,80.26,71.81
93.44899999999991,81.05,72.07
93.81999999999991,81.05,72.07
94.18899999999991,81.31,71.81
94.5599999999999,81.31,72.34
94.92699999999991,81.58,72.34
95.2959999999999,81.84,72.6
95.6619999999999,81.84,72.6
96.03199999999991,82.1,73.13
96.40099999999991,82.1,73.13
96.7659999999999,82.37,73.39
97.1369999999999,82.37,73.39
97.5059999999999,82.37,73.66
97.8749999999999,82.63,73.66
98.2409999999999,82.9,74.18
98.6109999999999,82.9,74.18
98.9789999999999,83.16,74.71
99.3499999999999,82.63,74.18
99.7159999999999,83.16,74.45
100.0829999999999,82.9,74.45
100.4549999999999,83.42,74.71
100.8279999999999,83.16,74.98
101.1969999999999,83.42,74.98
101.5649999999999,83.16,75.24
101.9339999999999,83.95,74.98
102.3049999999999,84.22,75.5
102.6719999999999,84.74,75.77
103.04299999999989,84.48,75.77
103.41399999999989,84.48,75.5
103.78299999999989,84.22,75.77
104.15599999999989,85.01,76.03
104.5229999999999,85.27,76.3
104.8929999999999,85.27,76.03
105.2659999999999,85.01,76.56
105.6279999999999,85.54,76.3
105.9979999999999,85.27,76.82
106.3719999999999,85.01,77.09
106.7409999999999,85.54,76.82
107.1119999999999,86.06,76.82
107.4789999999999,86.33,77.09
107.8479999999999,85.8,77.62
108.2129999999999,86.06,77.88
108.58399999999989,86.06,77.62
108.95199999999988,86.59,77.88
109.32599999999988,86.86,78.14
109.69599999999988,86.06,78.41
110.06699999999988,86.59,78.67
110.43499999999987,87.38,78.41
110.80499999999988,86.86,78.67
111.17299999999987,86.86,78.94
111.54199999999987,87.65,78.94
111.90599999999988,87.65,78.94
112.27399999999987,87.91,78.67
112.64499999999987,88.18,78.67
113.01999999999987,88.18,79.46
113.38799999999986,88.44,79.2
113.75699999999986,88.44,80.26
114.12999999999987,88.7,79.73
114.50099999999986,88.7,80.26
114.87299999999986,88.97,79.46
115.24499999999986,89.23,80.52
115.61399999999986,89.23,80.52
115.98199999999986,89.23,80.26
116.34799999999986,89.5,79.99
116.71699999999986,90.02,80.26
117.08799999999985,90.02,80.52
117.45899999999985,90.02,80.78
117.83299999999984,90.02,81.05
118.19999999999985,89.76,81.31
118.56999999999985,90.29,81.05
118.93399999999986,89.76,81.58
119.30499999999985,90.55,81.58
119.67199999999985,91.08,81.84
120.03899999999986,90.29,82.1
120.41499999999986,91.08,82.37
120.79099999999987,90.55,81.84
121.15899999999986,91.34,82.37
121.52899999999987,91.34,82.63
121.89799999999987,91.61,82.63
122.27099999999987,91.61,82.37
122.64099999999988,91.61,83.16
123.00899999999987,91.61,82.9
123.37899999999988,91.87,82.37
123.74199999999988,92.14,82.63
124.10699999999987,92.14,83.69
124.47499999999987,92.4,83.69
124.84499999999987,92.14,84.22
125.21699999999987,92.66,84.22
125.58399999999988,92.93,83.69
125.95499999999987,92.4,84.22
126.31299999999987,92.14,84.22
126.68099999999987,93.19,84.22
127.04799999999987,93.46,84.74
127.41999999999987,92.93,84.74
127.78999999999988,93.72,84.74
128.15899999999988,93.72,85.27
128.52799999999988,93.98,85.27
128.8939999999999,94.25,84.74
129.2639999999999,93.46,85.27
129.6339999999999,94.25,85.54
130.0049999999999,94.51,85.27
130.37599999999992,94.51,85.54
130.74599999999992,94.78,85.8
131.11699999999993,94.78,85.8
131.48899999999995,95.04,85.8
131.85499999999996,95.04,86.33
132.22699999999998,94.78,86.33
132.59499999999997,95.3,86.59
132.96499999999997,95.57,86.86
133.337,95.3,86.33
133.708,95.3,86.86
134.078,95.83,87.12
134.448,96.1,87.12
134.82000000000002,95.83,87.38
135.19400000000002,96.1,87.38
135.55800000000002,96.89,87.65
135.92900000000003,96.89,87.65
136.29900000000004,96.62,87.65
136.66800000000003,96.62,87.65
137.03700000000003,96.89,88.44
137.40700000000004,97.15,87.91
137.77700000000004,97.15,88.7
138.14700000000005,96.62,88.18
138.52200000000005,97.15,88.7
138.89000000000004,97.68,88.7
139.26200000000006,97.68,88.97
139.63100000000006,97.94,89.5
139.99900000000005,97.94,89.5
140.37200000000004,97.94,89.23
140.74000000000004,97.94,88.97
141.10700000000003,98.21,90.02
141.47800000000004,98.47,89.5
141.85100000000003,98.74,90.02
142.22500000000002,98.74,90.02
142.59400000000002,98.47,90.02
142.95600000000002,99.0,90.82
143.32700000000003,99.53,90.29
143.70100000000002,99.53,90.55
144.06900000000002,98.74,90.55
144.43900000000002,99.26,91.08
144.80800000000002,99.26,90.82
145.17600000000002,99.79,91.08
145.54600000000002,100.06,91.61
145.92100000000002,99.79,91.34
146.29200000000003,99.79,91.34
146.66100000000003,100.06,91.61
147.03400000000002,100.85,91.61
147.407,100.58,91.87
147.775,100.58,91.87
148.148,100.85,92.14
148.517,100.85,92.14
148.886,100.85,92.14
149.255,101.11,92.4
149.625,101.38,92.66
149.992,101.38,93.19
150.35899999999998,102.17,92.66
150.725,101.9,92.66
151.094,101.9,93.19
151.465,101.9,93.46
151.839,102.43,93.46
152.211,102.43,93.46
152.58100000000002,102.17,93.72
152.949,102.43,93.98
153.318,102.7,93.98
153.691,102.96,93.98
154.061,102.43,94.25
154.429,102.96,94.25
154.8,103.22,93.98
155.17000000000002,103.22,94.51
155.537,103.22,94.25
155.907,103.75,95.3
156.27700000000002,104.28,94.78
156.65200000000002,103.49,95.04
157.02,103.49,95.04
157.389,104.02,95.3
157.76100000000002,103.75,95.57
158.13200000000003,104.54,95.04
158.50200000000004,103.75,95.3
158.87000000000003,104.54,96.1
159.23500000000004,104.81,95.83
159.60600000000005,104.28,96.1
159.97500000000005,104.81,95.83
160.34600000000006,105.6,96.1
160.71700000000007,105.07,96.36
161.08600000000007,104.81,96.36
161.45200000000008,105.34,96.62
161.81900000000007,105.34,96.62
162.19200000000006,106.13,96.89
162.56100000000006,106.13,96.62
162.93000000000006,105.86,97.15
163.29900000000006,105.34,97.15
163.66700000000006,105.86,97.94
164.03400000000005,106.39,97.42
164.40300000000005,106.39,97.68
164.77500000000006,106.66,97.94
165.14800000000005,106.39,97.94
165.51600000000005,106.66,97.94
165.88800000000006,106.66,98.21
166.26000000000008,107.18,98.21
166.62800000000007,106.66,98.21
166.99700000000007,107.18,98.21
167.36500000000007,107.18,98.47
167.73600000000008,107.71,98.74
168.1080000000001,107.45,98.74
168.4840000000001,107.98,99.26
168.8520000000001,107.98,98.47
169.2210000000001,107.45,99.26
169.5900000000001,107.45,99.0
169.95700000000008,108.24,99.53
170.33000000000007,108.5,99.79
170.70300000000006,108.24,99.79
171.07600000000005,108.24,100.32
171.44700000000006,109.03,99.53
171.81600000000006,109.03,100.32
172.18900000000005,109.03,100.32
172.55800000000005,109.3,100.32
172.92800000000005,109.3,100.32
173.30000000000007,109.3,100.06
173.67000000000007,109.3,100.58
174.03900000000007,109.3,100.85
174.40300000000008,109.82,100.85
174.77200000000008,109.82,101.11
175.14000000000007,110.09,101.38
175.51000000000008,110.09,101.64
175.87800000000007,110.35,101.64
176.24900000000008,110.35,101.38
176.61900000000009,110.88,101.38
176.9900000000001,110.35,101.64
177.3560000000001,110.62,101.9
177.7240000000001,111.14,101.9
178.0890000000001,110.62,102.17
178.4620000000001,111.41,102.96
178.83400000000012,111.41,102.43
179.20400000000012,111.41,102.17
179.57400000000013,111.41,102.7
179.94500000000014,111.14,102.43
180.31600000000014,111.94,102.7
180.68600000000015,111.94,103.22
181.05400000000014,111.94,103.22
181.42200000000014,112.2,103.22
181.79200000000014,112.2,103.49
182.16300000000015,112.2,103.49
182.52700000000016,112.2,103.49
182.89300000000017,112.73,103.49
183.26400000000018,112.73,103.75
183.6300000000002,112.99,104.02
183.9990000000002,112.99,103.75
184.3640000000002,112.46,104.28
184.7200000000002,112.99,104.28
185.0900000000002,113.78,104.81
185.4530000000002,112.73,104.54
185.8220000000002,113.26,104.54
186.1920000000002,113.78,104.81
186.5600000000002,114.05,104.54
186.9300000000002,113.78,104.54
187.2970000000002,113.78,104.81
187.6660000000002,113.78,105.07
188.0360000000002,114.05,105.34
188.3990000000002,113.78,105.34
188.7680000000002,114.31,105.86
189.1380000000002,114.84,105.86
189.5080000000002,114.58,105.6
189.8820000000002,114.84,105.6
190.2520000000002,115.1,106.13
190.6270000000002,115.1,105.86
191.0010000000002,115.1,106.66
191.3660000000002,115.63,106.66
191.7410000000002,114.84,106.39
192.11700000000022,114.58,106.66
192.4840000000002,115.9,106.66
192.85500000000022,115.1,106.92
193.22100000000023,116.16,106.92
193.59100000000024,116.16,107.18
193.95900000000023,115.37,107.71
194.32700000000023,116.69,107.45
194.69800000000023,116.42,107.71
195.06700000000023,116.69,107.45
195.43800000000024,116.69,107.45
195.80300000000025,116.69,107.71
196.16900000000027,116.95,107.98
196.54200000000026,116.95,108.24
196.91100000000026,116.95,107.98
197.27900000000025,117.22,107.45
197.65100000000027,117.48,108.24
198.01600000000028,116.69,108.77
198.38500000000028,117.48,108.77
198.75500000000028,117.74,108.5
199.12400000000028,117.74,108.5
199.49100000000027,117.74,108.5
199.85800000000026,118.27,108.77
200.23100000000025,118.01,109.03
200.59900000000025,118.27,109.3
200.97100000000026,118.27,109.3
201.33800000000025,118.01,109.56
201.71200000000024,118.54,110.09
202.07800000000026,118.8,109.82
202.44800000000026,118.8,109.82
202.81600000000026,118.8,109.82
203.18600000000026,118.8,110.09
203.55400000000026,119.06,110.35
203.92200000000025,118.8,110.35
204.28100000000026,119.33,110.09
204.65000000000026,119.33,110.62
205.02300000000025,119.06,110.62
205.39200000000025,119.06,110.35
205.75800000000027,119.59,110.62
206.12900000000027,119.33,110.62
206.50200000000027,119.59,111.14
206.86600000000027,120.12,110.88
207.23600000000027,120.38,111.41
207.60500000000027,120.65,111.41
207.97300000000027,120.12,111.41
208.34400000000028,120.38,111.67
208.70500000000027,120.65,111.67
209.07500000000027,120.91,111.94
209.44200000000026,121.18,111.94
209.80100000000027,120.91,111.41
210.16800000000026,121.44,111.94
210.53800000000027,121.44,111.94
210.90700000000027,121.44,112.46
211.27600000000027,121.44,112.2
211.64700000000028,121.18,112.73
212.02000000000027,121.7,112.73
212.39000000000027,121.97,112.99
212.75400000000027,121.97,112.99
213.12700000000027,121.7,113.26
213.49600000000027,121.7,113.26
213.86700000000027,121.97,113.26
214.24000000000026,122.23,113.52
214.60900000000026,122.5,113.52
214.98100000000028,122.76,112.99
215.3520000000003,122.76,114.05
215.7210000000003,122.5,113.78
216.0910000000003,123.02,114.05
216.4620000000003,123.02,114.05
216.8300000000003,122.5,113.78
217.2000000000003,122.76,114.05
217.5680000000003,123.29,114.58
217.9380000000003,123.55,114.31
218.3080000000003,123.55,114.31
218.6750000000003,123.29,114.84
219.0430000000003,123.82,114.58
219.4130000000003,123.82,115.1
219.7830000000003,124.08,115.37
220.1540000000003,124.34,114.84
220.5210000000003,124.34,115.37
220.8880000000003,124.34,114.84
221.2580000000003,124.34,115.63
221.63100000000028,124.34,115.63
222.0030000000003,124.61,115.63
222.3700000000003,124.34,115.63
222.73700000000028,124.34,116.16
223.1030000000003,124.87,116.16
223.4710000000003,124.61,116.16
223.8410000000003,124.61,116.42
224.2100000000003,125.4,116.16
224.5790000000003,124.87,116.42
224.9490000000003,125.14,116.69
225.3160000000003,125.4,115.9
225.6870000000003,125.4,116.95
226.0570000000003,125.4,116.69
226.4270000000003,125.93,117.22
226.79900000000032,126.19,117.22
227.16800000000032,125.93,117.22
227.53800000000032,126.19,117.22
227.90700000000032,126.46,117.74
228.27200000000033,126.46,117.74
228.64100000000033,126.46,117.74
229.00900000000033,126.46,117.74
229.38000000000034,126.72,118.01
229.75200000000035,126.72,117.74
230.11800000000036,126.72,118.27
230.48800000000037,126.72,118.27
230.85800000000037,126.46,118.54
231.22500000000036,127.25,119.59
231.59400000000036,127.51,118.8
231.96300000000036,126.98,118.8
232.33100000000036,127.51,118.8
232.70100000000036,127.51,119.06
233.06900000000036,127.78,119.33
233.43900000000036,127.51,119.33
233.81100000000038,128.04,118.8
234.1770000000004,127.51,119.33
234.5470000000004,128.04,119.59
234.9170000000004,128.04,119.59
235.2850000000004,128.57,119.33
235.6570000000004,128.57,119.86
236.0200000000004,128.57,120.12
236.3820000000004,128.83,119.86
236.7510000000004,128.83,120.12
237.1200000000004,129.36,120.12
237.4890000000004,129.1,120.38
237.86100000000042,129.36,120.38
238.2350000000004,129.36,120.65
238.60500000000042,128.83,120.65
238.9730000000004,129.36,120.38
239.3400000000004,128.57,120.65
239.7070000000004,129.62,120.38
240.0760000000004,129.36,121.18
240.44300000000038,129.36,121.18
240.81200000000038,129.36,121.7
241.1840000000004,130.15,121.44
241.5550000000004,130.15,121.44
241.92100000000042,130.42,121.18
242.28400000000042,130.15,121.7
242.65400000000042,130.42,121.44
243.02600000000044,130.68,121.97
243.39500000000044,130.68,122.23
243.76700000000045,129.89,122.23
244.13400000000044,131.21,122.23
244.50400000000045,130.94,122.23
244.86900000000045,130.68,122.23
245.23500000000047,130.42,122.5
245.60700000000048,131.21,122.5
245.9780000000005,131.47,123.29
246.35100000000048,131.74,122.76
246.71800000000047,131.47,122.76
247.08600000000047,130.94,123.02
247.44800000000046,131.74,123.29
247.81700000000046,132.0,123.29
248.18300000000048,131.47,123.02
248.55400000000049,132.26,123.55
248.9240000000005,132.26,123.55
249.3000000000005,132.26,123.55
249.6700000000005,132.53,123.55
250.0390000000005,132.53,123.82
250.4060000000005,132.53,124.08
250.7750000000005,132.79,124.08
251.1450000000005,133.06,123.82
251.5140000000005,132.53,124.08
251.88100000000048,132.79,124.34
252.2520000000005,132.79,124.34
252.6220000000005,133.06,125.4
252.9880000000005,133.85,124.08
253.3570000000005,132.79,124.87
253.72200000000052,133.58,124.34
254.09100000000052,133.06,124.87
254.45900000000051,133.32,125.14
254.8260000000005,133.06,125.14
255.1930000000005,132.79,125.14
255.5590000000005,133.85,125.66
255.92500000000052,134.11,125.4
256.2960000000005,133.58,125.66
256.6690000000005,134.11,125.93
257.0430000000005,134.38,125.66
257.41000000000054,134.11,126.19
257.77900000000056,134.64,125.66
258.1440000000006,134.38,125.93
258.5130000000006,134.9,125.93
258.8830000000006,134.64,126.46
259.25700000000063,135.17,126.46
259.62600000000066,134.9,126.19
259.9950000000007,134.9,126.46
260.3630000000007,135.43,126.72
260.7330000000007,135.43,127.25
261.10400000000067,135.7,126.46
261.4740000000007,135.7,126.98
261.8430000000007,135.43,126.72
262.2160000000007,135.7,126.72
262.58700000000067,135.43,127.25
262.9560000000007,135.96,127.51
263.3200000000007,135.43,127.51
263.68800000000067,135.7,127.78
264.05600000000067,136.22,127.78
264.42900000000066,136.22,128.04
264.80000000000064,136.49,127.78
265.16900000000066,136.49,128.3
265.54200000000066,136.49,128.04
265.91300000000064,136.75,128.04
266.27500000000066,136.75,128.04
266.6470000000007,137.02,128.83
267.01800000000065,137.28,128.57
267.38400000000064,136.75,128.57
267.75300000000067,136.75,129.1
268.1200000000007,137.02,128.57
268.4900000000007,137.28,128.83
268.8600000000007,137.54,128.83
269.2330000000007,137.28,129.1
269.6050000000007,137.54,129.1
269.9750000000007,137.81,129.1
270.34400000000073,137.28,129.62
270.71800000000076,137.81,128.83
271.08400000000074,138.07,129.36
271.45400000000075,137.81,129.62
271.8230000000008,138.07,129.62
272.1900000000008,138.07,129.89
272.5610000000008,138.34,129.89
272.9260000000008,138.34,130.15
273.2930000000008,138.6,130.42
273.6640000000008,138.6,129.89
274.0290000000008,138.86,130.15
274.4000000000008,138.86,130.42
274.77100000000075,138.6,130.94
275.1400000000008,139.39,130.42
275.51100000000076,139.13,130.68
275.88100000000077,139.39,130.94
276.2500000000008,138.34,130.42
276.6210000000008,139.39,130.94
276.9840000000008,139.39,130.68
277.3530000000008,138.86,130.94
277.7240000000008,139.66,130.94
278.09000000000077,139.39,131.47
278.4600000000008,139.92,130.94
278.82400000000075,139.92,131.47
279.19200000000075,140.18,131.47
279.5630000000007,140.18,131.74
279.93000000000075,140.45,132.0
280.29500000000075,140.45,131.74
280.65500000000077,140.45,132.0
281.0250000000008,140.71,132.0
281.3950000000008,140.71,132.26
281.7600000000008,140.71,132.26
282.1280000000008,141.24,133.06
282.49900000000076,140.98,132.53
282.8660000000008,140.98,132.26
283.23700000000076,140.71,132.53
283.60300000000075,141.24,132.79
283.97000000000077,141.24,132.79
284.34000000000077,141.24,133.06
284.71100000000075,141.5,132.79
285.07800000000077,141.5,133.06
285.43400000000076,141.77,132.79
285.79500000000075,141.77,133.06
286.16300000000075,141.77,133.32
286.5270000000007,141.77,133.32
286.89600000000075,141.77,133.32
287.2650000000008,142.03,133.58
287.63100000000077,142.03,133.85
287.9980000000008,142.3,133.85
288.3650000000008,142.03,133.85
288.7360000000008,142.03,133.85
289.1080000000008,142.56,133.85
289.4790000000008,142.56,134.11
289.84500000000077,142.56,134.11
290.21600000000075,142.82,134.64
290.58600000000075,143.09,134.38
290.9500000000007,143.09,134.11
291.31500000000074,143.09,134.64
291.68300000000073,143.35,134.9
292.05700000000076,143.35,134.38
292.42700000000076,142.56,134.9
292.79200000000077,143.09,134.64
293.1610000000008,143.35,134.64
293.5290000000008,143.35,134.64
293.9010000000008,143.88,134.9
294.2760000000008,143.62,135.17
294.6470000000008,143.35,135.43
295.0160000000008,143.35,135.43
295.3860000000008,143.88,135.7
295.75500000000085,143.88,135.7
296.12500000000085,143.35,134.9
296.49500000000086,144.41,135.7
296.8620000000009,144.41,135.96
297.2340000000009,144.41,135.96
297.60500000000087,144.67,135.96
297.9740000000009,144.67,135.7
298.3430000000009,144.94,136.22
298.71700000000095,144.94,137.02
299.08700000000096,145.46,136.49
299.456000000001,144.41,136.49
299.82200000000097,145.2,136.75
300.194000000001,145.2,136.49
300.56000000000097,145.2,135.96
300.93100000000095,145.46,137.28
301.30100000000095,145.73,137.02
301.66900000000095,145.2,136.75
302.03900000000095,145.46,137.28
302.40900000000096,145.46,137.54
302.77900000000096,145.46,137.02
303.14700000000096,145.99,137.02
303.509000000001,145.99,138.07
303.876000000001,146.26,137.81
304.246000000001,146.52,137.54
304.61500000000103,146.52,137.81
304.98200000000105,146.26,137.54
305.34900000000107,145.73,137.81
305.7190000000011,146.26,138.07
306.0880000000011,146.78,138.07
306.4500000000011,146.78,138.07
306.81700000000114,146.52,138.6
307.1880000000011,147.05,138.6
307.5540000000011,147.05,138.6
307.9240000000011,147.05,138.34
308.2950000000011,147.58,138.6
308.6670000000011,147.05,138.86
309.0370000000011,147.31,139.13
309.40600000000114,147.31,138.6
309.7770000000011,147.31,139.39
310.14900000000114,147.58,139.39
310.51900000000114,147.58,139.13
310.88900000000115,147.58,139.39
311.2580000000012,147.58,139.13
311.6250000000012,147.58,139.66
311.9930000000012,148.1,139.66
312.3620000000012,147.58,139.39
312.7320000000012,148.37,139.92
313.1020000000012,148.37,140.18
313.4770000000012,148.1,140.18
313.84700000000123,148.1,139.92
314.21600000000126,148.63,139.66
314.5880000000013,148.63,140.18
314.95900000000125,148.37,140.45
315.3280000000013,148.37,140.45
315.7010000000013,148.63,140.18
316.0730000000013,148.9,140.98
316.4420000000013,149.16,140.18
316.8150000000013,149.16,140.98
317.1800000000013,148.9,141.24
317.54900000000134,149.16,141.24
317.9200000000013,149.16,140.71
318.2900000000013,149.69,140.98
318.6580000000013,149.69,140.45
319.0280000000013,149.69,141.24
319.39800000000133,149.69,141.77
319.76100000000133,149.95,141.77
320.11900000000134,149.95,141.5
320.48900000000134,149.95,141.5
320.85600000000136,150.22,142.03
321.22100000000137,150.22,142.03
321.5930000000014,150.48,141.77
321.9600000000014,150.48,142.03
322.32900000000143,150.74,142.3
322.7020000000014,150.74,142.03
323.07400000000143,150.74,142.3
323.4420000000014,150.48,142.56
323.8100000000014,151.01,142.56
324.1810000000014,151.01,142.82
324.5540000000014,151.01,142.3
324.9160000000014,151.01,142.82
325.2890000000014,151.27,142.56
325.6610000000014,151.27,142.56
326.03000000000145,151.27,143.09
326.3920000000015,150.74,143.09
326.75800000000146,151.54,143.35
327.12400000000144,151.27,143.09
327.49600000000146,151.8,143.35
327.8650000000015,151.8,143.35
328.2320000000015,152.06,143.62
328.60100000000153,152.06,143.62
328.97100000000154,152.06,143.62
329.34000000000157,152.06,142.56
329.7070000000016,152.33,143.88
330.0760000000016,151.54,143.62
330.44500000000164,152.33,143.88
330.81400000000167,152.59,144.41
331.1830000000017,152.86,143.88
331.5510000000017,152.86,143.88
331.9120000000017,152.86,144.41
332.2790000000017,152.59,144.67
332.63600000000173,152.86,143.88
333.00800000000174,152.86,144.41
333.37500000000176,152.59,144.41
333.7470000000018,153.12,143.88
334.1160000000018,153.12,144.67
334.4860000000018,153.12,144.67
334.8560000000018,153.12,144.41
335.2260000000018,153.91,144.94
335.58600000000183,153.65,144.94
335.95600000000184,153.65,144.94
336.32500000000186,153.65,145.2
336.6970000000019,153.91,145.46
337.07000000000187,154.18,145.46
337.44100000000185,153.91,145.2
337.81100000000185,154.18,145.73
338.18400000000184,154.18,145.73
338.55100000000186,154.18,145.46
338.91500000000184,153.91,146.26
339.28500000000184,154.44,145.99
339.6560000000018,154.44,145.73
340.0270000000018,154.7,145.99
340.3940000000018,154.7,146.26
340.75900000000183,154.44,146.26
341.13300000000186,155.23,146.52
341.5020000000019,154.7,146.26
341.8640000000019,154.97,145.99
342.2340000000019,154.97,146.26
342.6070000000019,154.97,146.78
342.9780000000019,154.97,146.52
343.3390000000019,155.5,146.78
343.71000000000186,155.5,146.78
344.0790000000019,155.23,147.05
344.4510000000019,155.76,147.31
344.8130000000019,155.23,146.78
345.18200000000195,156.02,147.05
345.55400000000196,155.76,147.58
345.92400000000197,156.02,147.31
346.28500000000196,155.5,147.58
346.657000000002,155.76,147.58
347.02500000000197,156.55,147.58
347.392000000002,156.02,147.84
347.75600000000196,156.02,147.31
348.125000000002,156.55,147.31
348.493000000002,156.55,147.84
348.85900000000197,155.76,147.58
349.22700000000196,156.82,148.37
349.59700000000197,157.08,148.37
349.966000000002,156.82,148.63
350.337000000002,156.82,148.1
350.704000000002,157.08,148.63
351.076000000002,157.08,148.37
351.447000000002,157.34,148.9
351.818000000002,157.34,149.16
352.187000000002,157.08,148.9
352.55600000000203,157.61,148.9
352.92600000000203,157.87,148.63
353.29500000000206,157.61,149.16
353.66500000000207,157.87,148.9
354.0370000000021,157.61,149.16
354.4050000000021,157.34,149.42
354.7720000000021,157.87,150.22
355.1350000000021,158.66,149.69
355.5050000000021,158.14,149.69
355.8730000000021,158.14,149.42
356.2430000000021,158.4,149.42
356.6140000000021,158.4,150.22
356.9830000000021,158.14,149.95
357.3550000000021,158.4,149.95
357.7260000000021,158.4,150.22
358.0940000000021,158.66,150.48
358.4650000000021,158.66,149.95
358.8340000000021,158.93,149.69
359.2010000000021,158.66,149.95
359.5620000000021,158.93,149.95
359.93100000000214,158.4,150.48
360.3020000000021,159.19,150.22
360.6730000000021,159.19,150.74
361.04200000000213,159.19,150.74
361.40700000000214,159.19,151.01
361.77600000000217,159.46,151.01
362.1460000000022,159.19,151.01
362.51700000000216,159.72,151.27
362.8860000000022,159.46,151.27
363.25000000000216,159.72,151.8
363.6190000000022,159.98,151.27
363.9870000000022,159.72,151.54
364.3550000000022,159.72,151.01
364.72600000000216,159.72,151.8
365.0950000000022,159.72,151.54
365.4680000000022,159.72,151.8
365.83900000000216,160.51,151.54
366.2080000000022,159.98,151.8
366.5730000000022,160.51,152.33
366.9450000000022,159.98,152.06
367.3130000000022,160.51,152.33
367.6830000000022,160.51,152.33
368.0540000000022,160.25,151.8
368.4240000000022,161.04,151.8
368.7920000000022,161.04,152.33
369.1620000000022,161.04,152.59
369.5330000000022,160.51,152.59
369.89900000000216,160.78,152.33
370.2680000000022,161.04,152.86
370.6370000000022,161.57,152.86
371.0010000000022,161.57,153.12
371.3690000000022,161.3,152.86
371.7360000000022,161.57,152.59
372.1070000000022,161.83,153.38
372.4740000000022,161.57,153.12
372.8470000000022,161.83,153.12
373.2170000000022,161.83,153.38
373.5880000000022,162.1,153.38
373.9560000000022,161.57,153.65
374.3260000000022,162.1,153.91
374.7000000000022,162.1,153.65
375.0710000000022,162.36,153.91
375.4410000000022,162.62,153.91
375.8110000000022,162.1,153.65
376.1840000000022,162.62,154.18
376.5560000000022,162.36,154.18
376.9290000000022,162.62,154.18
377.3010000000022,163.15,154.44
377.6690000000022,162.62,154.44
378.0350000000022,162.89,154.44
378.40600000000217,162.36,154.18
378.77900000000216,162.62,154.18
379.14200000000216,162.89,154.97
379.50800000000214,162.89,154.7
379.88000000000216,163.15,154.7
380.2540000000022,163.42,154.7
380.6210000000022,163.42,154.97
380.9890000000022,163.15,154.97
381.3600000000022,163.68,155.5
381.73100000000215,163.68,155.23
382.09900000000215,163.68,155.23
382.47000000000213,163.94,155.5
382.8340000000021,163.42,154.97
383.2040000000021,163.68,156.02
383.57300000000214,163.94,155.5
383.94000000000216,163.94,155.76
384.3120000000022,163.94,155.5
384.68000000000217,164.21,155.5
385.03900000000215,164.47,155.76
385.41100000000216,163.68,156.29
385.7660000000022,164.47,156.29
386.1310000000022,164.47,156.29
386.4990000000022,164.47,156.29
386.8710000000022,164.21,156.02
387.2400000000022,164.21,156.55
387.61200000000224,164.74,156.82
387.9760000000022,165.26,156.55
388.3460000000022,165.0,156.55
388.71500000000225,165.0,156.55
389.08600000000223,165.26,156.82
389.4500000000022,165.53,156.82
389.81900000000223,165.26,156.82
390.18900000000224,165.26,156.55
390.55600000000226,165.79,156.82
390.92400000000225,165.53,158.14
391.29500000000223,166.06,157.34
391.66500000000224,165.79,157.08
392.03500000000224,165.26,156.82
392.3990000000022,165.79,157.34
392.75600000000225,166.06,157.61
393.12600000000225,166.06,157.34
393.4950000000023,166.06,157.87
393.8640000000023,166.06,157.87
394.2320000000023,166.58,158.14
394.6020000000023,166.32,158.14
394.97100000000233,166.32,157.61
395.34500000000236,166.58,157.87
395.71500000000236,165.79,157.87
396.08500000000237,166.58,158.14
396.4540000000024,166.06,158.4
396.8220000000024,166.58,158.4
397.1870000000024,166.58,158.4
397.5540000000024,166.85,159.72
397.92600000000243,167.38,158.4
398.29800000000245,167.11,158.93
398.67100000000244,166.58,158.93
399.04000000000246,167.38,158.93
399.40800000000246,167.11,159.19
399.77300000000247,167.38,159.19
400.14100000000246,167.64,159.19
400.5100000000025,167.64,159.19
400.8780000000025,167.64,159.46
401.2460000000025,167.9,159.46
401.6210000000025,167.9,159.72
401.9900000000025,167.9,159.72
402.3530000000025,167.9,159.46
402.7160000000025,167.9,159.72
403.0820000000025,167.9,159.72
403.4540000000025,168.17,159.72
403.8250000000025,167.9,160.25
404.1980000000025,168.17,159.72
404.5680000000025,167.9,159.72
404.9380000000025,168.17,160.51
405.3130000000025,168.43,160.51
405.6760000000025,168.43,160.25
406.0430000000025,168.17,159.98
406.4160000000025,168.43,160.78
406.7860000000025,168.43,160.51
407.1570000000025,168.43,160.51
407.52800000000246,168.96,160.78
407.89900000000245,168.17,161.04
408.27300000000247,168.96,161.04
408.63900000000245,169.22,161.3
409.00900000000246,168.96,161.3
409.3780000000025,169.22,161.04
409.7520000000025,168.7,161.3
410.11900000000253,169.49,161.04
410.4900000000025,169.22,160.78
410.85700000000253,169.49,161.04
411.2250000000025,169.22,161.57
