time,y1,y2
34.74999999999998,4.95,4.95
35.12099999999998,4.95,4.95
35.48499999999998,4.95,4.95
35.854999999999976,4.95,4.95
36.226999999999975,4.95,4.95
36.598999999999975,4.95,4.95
36.964999999999975,4.95,4.95
37.33499999999997,4.95,4.95
37.702999999999975,4.95,4.95
38.07999999999998,4.95,4.95
38.443999999999974,4.95,4.95
38.81399999999997,4.95,4.95
39.184999999999974,4.95,4.95
39.55499999999997,4.95,4.95
39.92599999999997,4.95,4.95
40.296999999999976,4.95,4.95
40.674999999999976,4.95,4.95
41.04599999999998,4.95,4.95
41.41699999999998,4.95,4.95
41.78499999999998,4.95,4.95
42.15399999999998,4.95,4.95
42.51999999999998,4.95,4.95
42.88699999999998,4.95,4.95
43.25499999999998,4.95,4.95
43.62399999999998,4.95,4.95
43.99199999999998,4.95,4.95
44.35899999999998,4.95,4.95
44.72599999999998,4.95,4.95
45.092999999999975,4.95,4.95
45.46299999999997,4.95,4.95
45.833999999999975,4.95,4.95
46.19799999999997,4.95,4.95
46.565999999999974,4.95,4.95
46.93299999999997,4.95,4.95
47.30199999999997,4.95,4.95
47.67199999999997,4.95,4.95
48.04099999999997,4.95,4.95
48.40899999999997,4.95,4.95
48.78399999999997,4.95,4.95
49.15299999999997,4.95,4.95
49.51899999999997,4.95,4.95
49.88799999999997,4.95,4.95
50.25999999999997,4.95,4.95
50.63099999999997,4.95,4.95
50.99799999999997,4.95,4.95
51.36999999999997,4.95,4.95
51.73899999999997,4.95,4.95
52.10799999999997,4.95,4.95
52.47599999999997,4.95,4.95
52.84299999999997,4.95,4.95
53.21099999999997,4.95,4.95
53.57999999999997,4.95,4.95
53.94299999999997,4.95,4.95
54.31099999999997,4.95,4.95
54.68299999999997,4.95,4.95
55.05299999999997,4.95,4.95
55.422999999999966,4.95,4.95
55.78699999999996,4.95,4.95
56.15899999999996,4.95,4.95
56.53199999999996,4.95,4.95
56.89099999999996,4.95,4.95
57.264999999999965,4.95,4.95
57.63199999999996,4.95,4.95
58.00099999999996,4.95,4.95
58.36999999999996,4.95,4.95
58.73899999999996,4.95,4.95
59.10799999999996,4.95,4.95
59.47999999999996,4.95,4.95
59.853999999999964,4.95,4.95
60.22999999999996,4.95,4.95
60.60299999999996,4.95,4.95
60.97399999999996,4.95,4.95
61.34399999999996,4.95,4.95
61.71199999999996,4.95,4.95
62.08199999999996,4.95,4.95
62.451999999999956,4.95,4.95
62.81899999999995,4.95,4.95
63.18899999999995,4.95,4.95
63.55799999999995,4.95,4.95
63.92699999999995,4.95,4.95
64.29399999999995,4.95,4.95
64.66199999999995,4.95,4.95
65.03199999999995,4.95,4.95
65.40099999999995,4.95,4.95
65.77099999999996,4.95,4.95
66.13899999999995,4.95,4.95
66.50899999999996,4.95,4.95
66.87799999999996,4.95,4.95
67.24799999999996,4.95,4.95
67.61099999999996,4.95,4.95
67.98199999999996,4.95,4.95
68.35099999999996,4.95,4.95
68.72099999999996,4.95,4.95
69.09699999999997,4.95,4.95
69.46999999999997,4.95,4.95
69.83999999999997,4.95,4.95
70.21099999999997,4.95,4.95
70.57499999999997,4.95,4.95
70.94299999999997,4.95,4.95
71.30399999999997,4.95,4.95
71.67399999999998,4.95,4.95
72.04599999999998,4.95,4.95
72.40699999999998,4.95,4.95
72.77199999999998,4.95,4.95
73.13999999999997,4.95,4.95
73.51099999999997,4.95,4.95
73.88099999999997,4.95,4.95
74.25599999999997,4.95,4.95
74.62799999999997,4.95,4.95
74.99499999999998,4.95,4.95
75.36099999999998,4.95,4.95
75.73899999999998,4.95,4.95
76.10799999999998,4.95,4.95
76.47599999999997,4.95,4.95
76.85199999999998,4.95,4.95
77.22099999999998,4.95,4.95
77.58899999999997,4.95,4.95
77.95099999999996,4.95,4.95
78.31799999999997,4.95,4.95
78.68899999999996,4.95,4.95
79.04699999999997,4.95,4.95
79.41599999999997,4.95,4.95
79.78599999999997,4.95,4.95
80.15699999999997,4.95,4.95
80.52799999999996,4.95,4.95
80.88899999999997,4.95,4.95
81.25099999999996,4.95,4.95
81.61899999999996,4.95,4.95
81.98599999999996,4.95,4.95
82.35199999999996,4.95,4.95
82.71799999999996,4.95,4.95
83.08599999999996,4.95,4.95
83.45299999999996,4.95,4.95
83.82199999999996,4.95,4.95
84.19099999999996,4.95,4.95
84.56199999999995,4.95,4.95
84.93599999999995,4.95,4.95
85.30499999999995,4.95,4.95
85.67599999999995,4.95,4.95
86.04299999999995,4.95,4.95
86.41099999999994,4.95,4.95
86.77799999999995,4.95,4.95
87.14899999999994,4.95,4.95
87.51699999999994,4.95,4.95
87.88999999999994,4.95,4.95
88.25899999999994,4.95,4.95
88.63199999999995,4.95,4.95
88.99799999999995,4.95,4.95
89.36899999999994,4.95,4.95
89.74599999999994,4.95,4.95
90.12299999999993,4.95,4.95
90.49199999999993,4.95,4.95
90.86299999999993,4.95,4.95
91.23099999999992,4.95,4.95
91.60199999999992,4.95,4.95
91.97199999999992,4.95,4.95
92.34299999999992,4.95,4.95
92.71099999999991,4.95,4.95
93.07899999999991,4.95,4.95
93.44899999999991,4.95,4.95
93.81999999999991,4.95,4.95
94.18899999999991,4.95,4.95
94.5599999999999,4.95,4.95
94.92699999999991,4.95,4.95
95.2959999999999,4.95,4.95
95.6619999999999,4.95,4.95
96.03199999999991,4.95,4.95
96.40099999999991,4.95,4.95
96.7659999999999,4.95,4.95
97.1369999999999,4.95,4.95
97.5059999999999,4.95,4.95
97.8749999999999,4.95,4.95
98.2409999999999,4.95,4.95
98.6109999999999,4.95,4.95
98.9789999999999,4.95,4.95
99.3499999999999,4.95,4.95
99.7159999999999,4.95,4.95
100.0829999999999,4.95,4.95
100.4549999999999,4.95,4.95
100.8279999999999,4.95,4.95
101.1969999999999,4.95,4.95
101.5649999999999,4.95,4.95
101.9339999999999,4.95,4.95
102.3049999999999,4.95,4.95
102.6719999999999,4.95,4.95
103.04299999999989,4.95,4.95
103.41399999999989,4.95,4.95
103.78299999999989,4.95,4.95
104.15599999999989,4.95,4.95
104.5229999999999,4.95,4.95
104.8929999999999,4.95,4.95
105.2659999999999,4.95,4.95
105.6279999999999,4.95,4.95
105.9979999999999,4.95,4.95
106.3719999999999,4.95,4.95
106.7409999999999,4.95,4.95
107.1119999999999,4.95,4.95
107.4789999999999,4.95,4.95
107.8479999999999,4.95,4.95
108.2129999999999,4.95,4.95
108.58399999999989,4.95,4.95
108.95199999999988,4.95,4.95
109.32599999999988,4.95,4.95
109.69599999999988,4.95,4.95
110.06699999999988,4.95,4.95
110.43499999999987,4.95,4.95
110.80499999999988,4.95,4.95
111.17299999999987,4.95,4.95
111.54199999999987,4.95,4.95
111.90599999999988,4.95,4.95
112.27399999999987,4.95,4.95
112.64499999999987,4.95,4.95
113.01999999999987,4.95,4.95
113.38799999999986,4.95,4.95
113.75699999999986,4.95,4.95
114.12999999999987,4.95,4.95
114.50099999999986,4.95,4.95
114.87299999999986,4.95,4.95
115.24499999999986,4.95,4.95
115.61399999999986,4.95,4.95
115.98199999999986,4.95,4.95
116.34799999999986,4.95,4.95
116.71699999999986,4.95,4.95
117.08799999999985,4.95,4.95
117.45899999999985,4.95,4.95
117.83299999999984,4.95,4.95
118.19999999999985,4.95,4.95
118.56999999999985,4.95,4.95
118.93399999999986,4.95,4.95
119.30499999999985,4.95,4.95
119.67199999999985,4.95,4.95
120.03899999999986,4.95,4.95
120.41499999999986,4.95,4.95
120.79099999999987,4.95,4.95
121.15899999999986,4.95,4.95
121.52899999999987,4.95,4.95
121.89799999999987,4.95,4.95
122.27099999999987,4.95,4.95
122.64099999999988,4.95,4.95
123.00899999999987,4.95,4.95
123.37899999999988,4.95,4.95
123.74199999999988,4.95,4.95
124.10699999999987,4.95,4.95
124.47499999999987,4.95,4.95
124.84499999999987,4.95,4.95
125.21699999999987,4.95,4.95
125.58399999999988,4.95,4.95
125.95499999999987,4.95,4.95
126.31299999999987,4.95,4.95
126.68099999999987,4.95,4.95
127.04799999999987,4.95,4.95
127.41999999999987,4.95,4.95
127.78999999999988,4.95,4.95
128.15899999999988,4.95,4.95
128.52799999999988,4.95,4.95
128.8939999999999,4.95,4.95
129.2639999999999,4.95,4.95
129.6339999999999,4.95,4.95
130.0049999999999,4.95,4.95
130.37599999999992,4.95,4.95
130.74599999999992,4.95,4.95
131.11699999999993,4.95,4.95
131.48899999999995,4.95,4.95
131.85499999999996,4.95,4.95
132.22699999999998,4.95,4.95
132.59499999999997,4.95,4.95
132.96499999999997,4.95,4.95
133.337,4.95,4.95
133.708,4.95,4.95
134.078,4.95,4.95
134.448,4.95,4.95
134.82000000000002,4.95,4.95
135.19400000000002,4.95,4.95
135.55800000000002,4.95,4.95
135.92900000000003,4.95,4.95
136.29900000000004,4.95,4.95
136.66800000000003,4.95,4.95
137.03700000000003,4.95,4.95
137.40700000000004,4.95,4.95
137.77700000000004,4.95,4.95
138.14700000000005,4.95,4.95
138.52200000000005,4.95,4.95
138.89000000000004,4.95,4.95
139.26200000000006,4.95,4.95
139.63100000000006,4.95,4.95
139.99900000000005,4.95,4.95
140.37200000000004,4.95,4.95
140.74000000000004,4.95,4.95
141.10700000000003,4.95,4.95
141.47800000000004,4.95,4.95
141.85100000000003,4.95,4.95
142.22500000000002,4.95,4.95
142.59400000000002,4.95,4.95
142.95600000000002,4.95,4.95
143.32700000000003,4.95,4.95
143.70100000000002,4.95,4.95
144.06900000000002,4.95,4.95
144.43900000000002,4.95,4.95
144.80800000000002,4.95,4.95
145.17600000000002,4.95,4.95
145.54600000000002,4.95,4.95
145.92100000000002,4.95,4.95
146.29200000000003,4.95,4.95
146.66100000000003,4.95,4.95
147.03400000000002,4.95,4.95
147.407,4.95,4.95
147.775,4.95,4.95
148.148,4.95,4.95
148.517,4.95,4.95
148.886,4.95,4.95
149.255,4.95,4.95
149.625,4.95,4.95
149.992,4.95,4.95
150.35899999999998,4.95,4.95
150.725,4.95,4.95
151.094,4.95,4.95
151.465,4.95,4.95
151.839,4.95,4.95
152.211,4.95,4.95
152.58100000000002,4.95,4.95
152.949,4.95,4.95
153.318,4.95,4.95
153.691,4.95,4.95
154.061,4.95,4.95
154.429,4.95,4.95
154.8,4.95,4.95
155.17000000000002,4.95,4.95
155.537,4.95,4.95
155.907,4.95,4.95
156.27700000000002,4.95,4.95
156.65200000000002,4.95,4.95
157.02,4.95,4.95
157.389,4.95,4.95
157.76100000000002,4.95,4.95
158.13200000000003,4.95,4.95
158.50200000000004,4.95,4.95
158.87000000000003,4.95,4.95
159.23500000000004,4.95,4.95
159.60600000000005,4.95,4.95
159.97500000000005,4.95,4.95
160.34600000000006,4.95,4.95
160.71700000000007,4.95,4.95
161.08600000000007,4.95,4.95
161.45200000000008,4.95,4.95
161.81900000000007,4.95,4.95
162.19200000000006,4.95,4.95
162.56100000000006,4.95,4.95
162.93000000000006,4.95,4.95
163.29900000000006,4.95,4.95
163.66700000000006,4.95,4.95
164.03400000000005,4.95,4.95
164.40300000000005,4.95,4.95
164.77500000000006,4.95,4.95
165.14800000000005,4.95,4.95
165.51600000000005,4.95,4.95
165.88800000000006,4.95,4.95
166.26000000000008,4.95,4.95
166.62800000000007,4.95,4.95
166.99700000000007,4.95,4.95
167.36500000000007,4.95,4.95
167.73600000000008,4.95,4.95
168.1080000000001,4.95,4.95
168.4840000000001,4.95,4.95
168.8520000000001,4.95,4.95
169.2210000000001,4.95,4.95
169.5900000000001,4.95,4.95
169.95700000000008,4.95,4.95
170.33000000000007,4.95,4.95
170.70300000000006,4.95,4.95
171.07600000000005,4.95,4.95
171.44700000000006,4.95,4.95
171.81600000000006,4.95,4.95
172.18900000000005,4.95,4.95
172.55800000000005,4.95,4.95
172.92800000000005,4.95,4.95
173.30000000000007,4.95,4.95
173.67000000000007,4.95,4.95
174.03900000000007,4.95,4.95
174.40300000000008,4.95,4.95
174.77200000000008,4.95,4.95
175.14000000000007,4.95,4.95
175.51000000000008,4.95,4.95
175.87800000000007,4.95,4.95
176.24900000000008,4.95,4.95
176.61900000000009,4.95,4.95
176.9900000000001,4.95,4.95
177.3560000000001,4.95,4.95
177.7240000000001,4.95,4.95
178.0890000000001,4.95,4.95
178.4620000000001,4.95,4.95
178.83400000000012,4.95,4.95
179.20400000000012,4.95,4.95
179.57400000000013,4.95,4.95
179.94500000000014,4.95,4.95
180.31600000000014,4.95,4.95
180.68600000000015,4.95,4.95
181.05400000000014,4.95,4.95
181.42200000000014,4.95,4.95
181.79200000000014,4.95,4.95
182.16300000000015,4.95,4.95
182.52700000000016,4.95,4.95
182.89300000000017,4.95,4.95
183.26400000000018,4.95,4.95
183.6300000000002,4.95,4.95
183.9990000000002,4.95,4.95
184.3640000000002,4.95,4.95
184.7200000000002,4.95,4.95
185.0900000000002,4.95,4.95
185.4530000000002,4.95,4.95
185.8220000000002,4.95,4.95
186.1920000000002,4.95,4.95
186.5600000000002,4.95,4.95
186.9300000000002,4.95,4.95
187.2970000000002,4.95,4.95
187.6660000000002,4.95,4.95
188.0360000000002,4.95,4.95
188.3990000000002,4.95,4.95
188.7680000000002,4.95,4.95
189.1380000000002,4.95,4.95
189.5080000000002,4.95,4.95
189.8820000000002,4.95,4.95
190.2520000000002,4.95,4.95
190.6270000000002,4.95,4.95
191.0010000000002,4.95,4.95
191.3660000000002,4.95,4.95
191.7410000000002,4.95,4.95
192.11700000000022,4.95,4.95
192.4840000000002,4.95,4.95
192.85500000000022,4.95,4.95
193.22100000000023,4.95,4.95
193.59100000000024,4.95,4.95
193.95900000000023,4.95,4.95
194.32700000000023,4.95,4.95
194.69800000000023,4.95,4.95
195.06700000000023,4.95,4.95
195.43800000000024,4.95,4.95
195.80300000000025,4.95,4.95
196.16900000000027,4.95,4.95
196.54200000000026,4.95,4.95
196.91100000000026,4.95,4.95
197.27900000000025,4.95,4.95
197.65100000000027,4.95,4.95
198.01600000000028,4.95,4.95
198.38500000000028,4.95,4.95
198.75500000000028,4.95,4.95
199.12400000000028,4.95,4.95
199.49100000000027,4.95,4.95
199.85800000000026,4.95,4.95
200.23100000000025,4.95,4.95
200.59900000000025,4.95,4.95
200.97100000000026,4.95,4.95
201.33800000000025,4.95,4.95
201.71200000000024,4.95,4.95
202.07800000000026,4.95,4.95
202.44800000000026,4.95,4.95
202.81600000000026,4.95,4.95
203.18600000000026,4.95,4.95
203.55400000000026,4.95,4.95
203.92200000000025,4.95,4.95
204.28100000000026,4.95,4.95
204.65000000000026,4.95,4.95
205.02300000000025,4.95,4.95
205.39200000000025,4.95,4.95
205.75800000000027,4.95,4.95
206.12900000000027,4.95,4.95
206.50200000000027,4.95,4.95
206.86600000000027,4.95,4.95
207.23600000000027,4.95,4.95
207.60500000000027,4.95,4.95
207.97300000000027,4.95,4.95
208.34400000000028,4.95,4.95
208.70500000000027,4.95,4.95
209.07500000000027,4.95,4.95
209.44200000000026,4.95,4.95
209.80100000000027,4.95,4.95
210.16800000000026,4.95,4.95
210.53800000000027,4.95,4.95
210.90700000000027,4.95,4.95
211.27600000000027,4.95,4.95
211.64700000000028,4.95,4.95
212.02000000000027,4.95,4.95
212.39000000000027,4.95,4.95
212.75400000000027,4.95,4.95
213.12700000000027,4.95,4.95
213.49600000000027,4.95,4.95
213.86700000000027,4.95,4.95
214.24000000000026,4.95,4.95
214.60900000000026,4.95,4.95
214.98100000000028,4.95,4.95
215.3520000000003,4.95,4.95
215.7210000000003,4.95,4.95
216.0910000000003,4.95,4.95
216.4620000000003,4.95,4.95
216.8300000000003,4.95,4.95
217.2000000000003,4.95,4.95
217.5680000000003,4.95,4.95
217.9380000000003,4.95,4.95
218.3080000000003,4.95,4.95
218.6750000000003,4.95,4.95
219.0430000000003,4.95,4.95
219.4130000000003,4.95,4.95
219.7830000000003,4.95,4.95
220.1540000000003,4.95,4.95
220.5210000000003,4.95,4.95
220.8880000000003,4.95,4.95
221.2580000000003,4.95,4.95
221.63100000000028,4.95,4.95
222.0030000000003,4.95,4.95
222.3700000000003,4.95,4.95
222.73700000000028,4.95,4.95
223.1030000000003,4.95,4.95
223.4710000000003,4.95,4.95
223.8410000000003,4.95,4.95
224.2100000000003,4.95,4.95
224.5790000000003,4.95,4.95
224.9490000000003,4.95,4.95
225.3160000000003,4.95,4.95
225.6870000000003,4.95,4.95
226.0570000000003,4.95,4.95
226.4270000000003,4.95,4.95
226.79900000000032,4.95,4.95
227.16800000000032,4.95,4.95
227.53800000000032,4.95,4.95
227.90700000000032,4.95,4.95
228.27200000000033,4.95,4.95
228.64100000000033,4.95,4.95
229.00900000000033,4.95,4.95
229.38000000000034,4.95,4.95
229.75200000000035,4.95,4.95
230.11800000000036,4.95,4.95
230.48800000000037,4.95,4.95
230.85800000000037,4.95,4.95
231.22500000000036,4.95,4.95
231.59400000000036,4.95,4.95
231.96300000000036,4.95,4.95
232.33100000000036,4.95,4.95
232.70100000000036,4.95,4.95
233.06900000000036,4.95,4.95
233.43900000000036,4.95,4.95
233.81100000000038,4.95,4.95
234.1770000000004,4.95,4.95
234.5470000000004,4.95,4.95
234.9170000000004,4.95,4.95
235.2850000000004,4.95,4.95
235.6570000000004,4.95,4.95
236.0200000000004,4.95,4.95
236.3820000000004,4.95,4.95
236.7510000000004,4.95,4.95
237.1200000000004,4.95,4.95
237.4890000000004,4.95,4.95
237.86100000000042,4.95,4.95
238.2350000000004,4.95,4.95
238.60500000000042,4.95,4.95
238.9730000000004,4.95,4.95
239.3400000000004,4.95,4.95
239.7070000000004,4.95,4.95
240.0760000000004,4.95,4.95
240.44300000000038,4.95,4.95
240.81200000000038,4.95,4.95
241.1840000000004,4.95,4.95
241.5550000000004,4.95,4.95
241.92100000000042,4.95,4.95
242.28400000000042,4.95,4.95
242.65400000000042,4.95,4.95
243.02600000000044,4.95,4.95
243.39500000000044,4.95,4.95
243.76700000000045,4.95,4.95
244.13400000000044,4.95,4.95
244.50400000000045,4.95,4.95
244.86900000000045,4.95,4.95
245.23500000000047,4.95,4.95
245.60700000000048,4.95,4.95
245.9780000000005,4.95,4.95
246.35100000000048,4.95,4.95
246.71800000000047,4.95,4.95
247.08600000000047,4.95,4.95
247.44800000000046,4.95,4.95
247.81700000000046,4.95,4.95
248.18300000000048,4.95,4.95
248.55400000000049,4.95,4.95
248.9240000000005,4.95,4.95
249.3000000000005,4.95,4.95
249.6700000000005,4.95,4.95
250.0390000000005,4.95,4.95
250.4060000000005,4.95,4.95
250.7750000000005,4.95,4.95
251.1450000000005,4.95,4.95
251.5140000000005,4.95,4.95
251.88100000000048,4.95,4.95
252.2520000000005,4.95,4.95
252.6220000000005,4.95,4.95
252.9880000000005,4.95,4.95
253.3570000000005,4.95,4.95
253.72200000000052,4.95,4.95
254.09100000000052,4.95,4.95
254.45900000000051,4.95,4.95
254.8260000000005,4.95,4.95
255.1930000000005,4.95,4.95
255.5590000000005,4.95,4.95
255.92500000000052,4.95,4.95
256.2960000000005,4.95,4.95
256.6690000000005,4.95,4.95
257.0430000000005,4.95,4.95
257.41000000000054,4.95,4.95
257.77900000000056,4.95,4.95
258.1440000000006,4.95,4.95
258.5130000000006,4.95,4.95
258.8830000000006,4.95,4.95
259.25700000000063,4.95,4.95
259.62600000000066,4.95,4.95
259.9950000000007,4.95,4.95
260.3630000000007,4.95,4.95
260.7330000000007,4.95,4.95
261.10400000000067,4.95,4.95
261.4740000000007,4.95,4.95
261.8430000000007,4.95,4.95
262.2160000000007,4.95,4.95
262.58700000000067,4.95,4.95
262.9560000000007,4.95,4.95
263.3200000000007,4.95,4.95
263.68800000000067,4.95,4.95
264.05600000000067,4.95,4.95
264.42900000000066,4.95,4.95
264.80000000000064,4.95,4.95
265.16900000000066,4.95,4.95
265.54200000000066,4.95,4.95
265.91300000000064,4.95,4.95
266.27500000000066,4.95,4.95
266.6470000000007,4.95,4.95
267.01800000000065,4.95,4.95
267.38400000000064,4.95,4.95
267.75300000000067,4.95,4.95
268.1200000000007,4.95,4.95
268.4900000000007,4.95,4.95
268.8600000000007,4.95,4.95
269.2330000000007,4.95,4.95
269.6050000000007,4.95,4.95
269.9750000000007,4.95,4.95
270.34400000000073,4.95,4.95
270.71800000000076,4.95,4.95
271.08400000000074,4.95,4.95
271.45400000000075,4.95,4.95
271.8230000000008,4.95,4.95
272.1900000000008,4.95,4.95
272.5610000000008,4.95,4.95
272.9260000000008,4.95,4.95
273.2930000000008,4.95,4.95
273.6640000000008,4.95,4.95
274.0290000000008,4.95,4.95
274.4000000000008,4.95,4.95
274.77100000000075,4.95,4.95
275.1400000000008,4.95,4.95
275.51100000000076,4.95,4.95
275.88100000000077,4.95,4.95
276.2500000000008,4.95,4.95
276.6210000000008,4.95,4.95
276.9840000000008,4.95,4.95
277.3530000000008,4.95,4.95
277.7240000000008,4.95,4.95
278.09000000000077,4.95,4.95
278.4600000000008,4.95,4.95
278.82400000000075,4.95,4.95
279.19200000000075,4.95,4.95
279.5630000000007,4.95,4.95
279.93000000000075,4.95,4.95
280.29500000000075,4.95,4.95
280.65500000000077,4.95,4.95
281.0250000000008,4.95,4.95
281.3950000000008,4.95,4.95
281.7600000000008,4.95,4.95
282.1280000000008,4.95,4.95
282.49900000000076,4.95,4.95
282.8660000000008,4.95,4.95
283.23700000000076,4.95,4.95
283.60300000000075,4.95,4.95
283.97000000000077,4.95,4.95
284.34000000000077,4.95,4.95
284.71100000000075,4.95,4.95
285.07800000000077,4.95,4.95
285.43400000000076,4.95,4.95
285.79500000000075,4.95,4.95
286.16300000000075,4.95,4.95
286.5270000000007,4.95,4.95
286.89600000000075,4.95,4.95
287.2650000000008,4.95,4.95
287.63100000000077,4.95,4.95
287.9980000000008,4.95,4.95
288.3650000000008,4.95,4.95
288.7360000000008,4.95,4.95
289.1080000000008,4.95,4.95
289.4790000000008,4.95,4.95
289.84500000000077,4.95,4.95
290.21600000000075,4.95,4.95
290.58600000000075,4.95,4.95
290.9500000000007,4.95,4.95
291.31500000000074,4.95,4.95
291.68300000000073,4.95,4.95
292.05700000000076,4.95,4.95
292.42700000000076,4.95,4.95
292.79200000000077,4.95,4.95
293.1610000000008,4.95,4.95
293.5290000000008,4.95,4.95
293.9010000000008,4.95,4.95
294.2760000000008,4.95,4.95
294.6470000000008,4.95,4.95
295.0160000000008,4.95,4.95
295.3860000000008,4.95,4.95
295.75500000000085,4.95,4.95
296.12500000000085,4.95,4.95
296.49500000000086,4.95,4.95
296.8620000000009,4.95,4.95
297.2340000000009,4.95,4.95
297.60500000000087,4.95,4.95
297.9740000000009,4.95,4.95
298.3430000000009,4.95,4.95
298.71700000000095,4.95,4.95
299.08700000000096,4.95,4.95
299.456000000001,4.95,4.95
299.82200000000097,4.95,4.95
300.194000000001,4.95,4.95
300.56000000000097,4.95,4.95
300.93100000000095,4.95,4.95
301.30100000000095,4.95,4.95
301.66900000000095,4.95,4.95
302.03900000000095,4.95,4.95
302.40900000000096,4.95,4.95
302.77900000000096,4.95,4.95
303.14700000000096,4.95,4.95
303.509000000001,4.95,4.95
303.876000000001,4.95,4.95
304.246000000001,4.95,4.95
304.61500000000103,4.95,4.95
304.98200000000105,4.95,4.95
305.34900000000107,4.95,4.95
305.7190000000011,4.95,4.95
306.0880000000011,4.95,4.95
306.4500000000011,4.95,4.95
306.81700000000114,4.95,4.95
307.1880000000011,4.95,4.95
307.5540000000011,4.95,4.95
307.9240000000011,4.95,4.95
308.2950000000011,4.95,4.95
308.6670000000011,4.95,4.95
309.0370000000011,4.95,4.95
309.40600000000114,4.95,4.95
309.7770000000011,4.95,4.95
310.14900000000114,4.95,4.95
310.51900000000114,4.95,4.95
310.88900000000115,4.95,4.95
311.2580000000012,4.95,4.95
311.6250000000012,4.95,4.95
311.9930000000012,4.95,4.95
312.3620000000012,4.95,4.95
312.7320000000012,4.95,4.95
313.1020000000012,4.95,4.95
313.4770000000012,4.95,4.95
313.84700000000123,4.95,4.95
314.21600000000126,4.95,4.95
314.5880000000013,4.95,4.95
314.95900000000125,4.95,4.95
315.3280000000013,4.95,4.95
315.7010000000013,4.95,4.95
316.0730000000013,4.95,4.95
316.4420000000013,4.95,4.95
316.8150000000013,4.95,4.95
317.1800000000013,4.95,4.95
317.54900000000134,4.95,4.95
317.9200000000013,4.95,4.95
318.2900000000013,4.95,4.95
318.6580000000013,4.95,4.95
319.0280000000013,4.95,4.95
319.39800000000133,4.95,4.95
319.76100000000133,4.95,4.95
320.11900000000134,4.95,4.95
320.48900000000134,4.95,4.95
320.85600000000136,4.95,4.95
321.22100000000137,4.95,4.95
321.5930000000014,4.95,4.95
321.9600000000014,4.95,4.95
322.32900000000143,4.95,4.95
322.7020000000014,4.95,4.95
323.07400000000143,4.95,4.95
323.4420000000014,4.95,4.95
323.8100000000014,4.95,4.95
324.1810000000014,4.95,4.95
324.5540000000014,4.95,4.95
324.9160000000014,4.95,4.95
325.2890000000014,4.95,4.95
325.6610000000014,4.95,4.95
326.03000000000145,4.95,4.95
326.3920000000015,4.95,4.95
326.75800000000146,4.95,4.95
327.12400000000144,4.95,4.95
327.49600000000146,4.95,4.95
