time,y
35.4,207.4807454643789
35.6,207.75551947662598
35.800000000000004,208.03064997646692
36.0,208.30613009175278
36.2,208.5819531171107
36.4,208.85811251380233
36.6,209.13460190958205
36.800000000000004,209.41141509855476
37.0,209.68854604103439
37.2,209.9659888634019
37.4,210.2437378579633
37.6,210.52178748280812
37.800000000000004,210.80012193901064
38.0,211.07873379649635
38.2,211.35762476763966
38.400000000000006,211.63678921102291
38.6,211.91622159776244
38.800000000000004,212.1959165098367
39.0,212.47586863841434
39.2,212.7560727821825
39.400000000000006,213.03652384567476
39.6,213.3172168375994
39.800000000000004,213.59814686916735
40.0,213.87930915242055
40.2,214.1606989985599
40.400000000000006,214.4423118162734
40.6,214.7241431100644
40.800000000000004,215.00618719277657
41.0,215.2884345269107
41.2,215.57088534058732
41.400000000000006,215.85353523206055
41.6,216.13637986778764
41.800000000000004,216.41941498017184
42.0,216.70263636530547
42.2,216.98603988071295
42.400000000000006,217.2696214430939
42.6,217.5533770260662
42.800000000000004,217.83730265790877
43.0,218.12139441930503
43.2,218.40564844108548
43.400000000000006,218.69006090197115
43.6,218.9746280263164
43.800000000000004,219.25934608185185
44.0,219.54421617461423
44.2,219.82923223825674
44.400000000000006,220.11439004255982
44.6,220.39968623114493
44.800000000000004,220.68511749521298
45.0,220.9706805717487
45.2,221.25637224172561
45.400000000000006,221.54218932831054
45.6,221.8281286950683
45.800000000000004,222.11418724416654
46.0,222.40036191458017
46.2,222.68664968029617
46.400000000000006,222.97304754851837
46.6,223.25955255787193
46.800000000000004,223.54616177660813
47.0,223.83287615690801
47.2,224.11969481079262
47.400000000000006,224.4066115255094
47.6,224.69362379254073
47.800000000000004,224.9807291465404
48.0,225.26792516421625
48.2,225.5552094632137
48.400000000000006,225.842579700999
48.6,226.13003357374203
48.800000000000004,226.41756881519996
49.0,226.7051831956001
49.2,226.99287452052346
49.400000000000006,227.2806406297874
49.6,227.5684793963294
49.800000000000004,227.8563887250898
50.0,228.1443669764613
50.2,228.43241528474903
50.400000000000006,228.72052912539294
50.6,229.00870666247346
50.800000000000004,229.29694609656065
51.0,229.5852456639039
51.2,229.87360363562175
51.400000000000006,230.16201831689216
51.6,230.4504880461419
51.800000000000004,230.7390111942368
52.0,231.02758616367146
52.2,231.3162113877591
52.400000000000006,231.60488532982168
52.6,231.8936064823796
52.800000000000004,232.1823733663415
53.0,232.47118453019442
53.2,232.76003874952175
53.400000000000006,233.04893454986018
53.6,233.33787051357922
53.800000000000004,233.62684530167712
54.0,233.91585759939062
54.2,234.2049061154063
54.400000000000006,234.49398958107173
54.6,234.78310674960642
54.800000000000004,235.07225639531305
55.0,235.36143731278855
55.2,235.6506483161353
55.400000000000006,235.9398882381721
55.6,236.22915592964557
55.800000000000004,236.5184502584409
56.0,236.80777010879325
56.2,237.09711470099785
56.400000000000006,237.3864832460497
56.6,237.67587429781895
56.800000000000004,237.9652868296086
57.0,238.25471982933544
57.2,238.5441722988083
57.400000000000006,238.83364325300545
57.6,239.12313171935273
57.800000000000004,239.41263673700098
58.0,239.7021573561043
58.2,239.99169263709746
58.400000000000006,240.28124164997394
58.6,240.5708034735634
58.800000000000004,240.86037719480998
59.0,241.14996190804982
59.2,241.43955683783793
59.400000000000006,241.72916355717962
59.6,242.0187793205206
59.800000000000004,242.30840334186416
60.0,242.5980348459011
60.2,242.88767306749844
60.400000000000006,243.1773172511878
60.6,243.46696665065429
60.800000000000004,243.75662052822486
61.0,244.04627815435697
61.2,244.33593880712704
61.400000000000006,244.6256017717193
61.6,244.91526633991418
61.800000000000004,245.20493180957703
62.0,245.49459748414642
62.2,245.78426267212296
62.400000000000006,246.0739284922522
62.6,246.36359385156038
62.800000000000004,246.6532574757764
63.0,246.94291879117839
63.2,247.23257723365373
63.400000000000006,247.522232248401
63.6,247.8118832896305
63.800000000000004,248.10152982026614
64.0,248.3911713116463
64.2,248.68080724322544
64.4,248.9704371022748
64.60000000000001,249.2600603835839
64.8,249.54967658916212
65.0,249.8392852279395
65.2,250.12888581546804
65.4,250.4184782546497
65.60000000000001,250.70806264594273
65.8,250.99763791711734
66.0,251.28720365270635
66.2,251.57675944556217
66.4,251.8663048966547
66.60000000000001,252.1558396148696
66.8,252.44536321680562
67.0,252.73487532657248
67.2,253.02437557558903
67.4,253.3138636023806
67.60000000000001,253.60333905237678
67.8,253.89280157770997
68.0,254.18225083701236
68.2,254.47168649521382
68.4,254.76110822334022
68.60000000000001,255.05051582428928
68.8,255.3399088915129
69.0,255.62928711576558
69.2,255.91865019541478
69.4,256.20799783425366
69.60000000000001,256.49732974130893
69.8,256.7866456306491
70.0,257.075945221192
70.2,257.3652282365131
70.4,257.65449440465295
70.60000000000001,257.94374345792573
70.8,258.23297513272655
71.0,258.52218916933987
71.2,258.81138531174713
71.4,259.10056330743464
71.60000000000001,259.3897230552576
71.8,259.67886430280646
72.0,259.96798673825606
72.2,260.2570901305929
72.4,260.5461742520007
72.60000000000001,260.8352388776874
72.8,261.1242837857135
73.0,261.41330875681854
73.2,261.7023135742495
73.4,261.9912980235878
73.60000000000001,262.28026189257673
73.8,262.5692049709494
74.0,262.8581270502557
74.2,263.1470279236904
74.4,263.4359073859198
74.60000000000001,263.7247653912859
74.8,264.0136021140545
75.0,264.3024169990357
75.2,264.59120986899995
75.4,264.87998054901163
75.60000000000001,265.1687288663078
75.8,265.4574546501768
76.0,265.7461577318371
76.2,266.0348379443153
76.4,266.3234951223251
76.60000000000001,266.6121291021459
76.80000000000001,266.90073972150105
77.0,267.1893268194367
77.2,267.4778902362003
77.4,267.7664298131193
77.60000000000001,268.05494539247945
77.80000000000001,268.34343746405307
78.0,268.63190547204863
78.2,268.9203492321958
78.4,269.20876861705244
78.60000000000001,269.4971635014259
78.80000000000001,269.7855337623082
79.0,270.0738792788111
79.2,270.3621999321009
79.4,270.65049560533384
79.60000000000001,270.9387661835908
79.80000000000001,271.22701155381253
80.0,271.5152316047345
80.2,271.8034262268219
80.4,272.0915953122051
80.60000000000001,272.3797387546142
80.80000000000001,272.66785658133006
81.0,272.95594871390904
81.2,273.24401496705025
81.4,273.53205524971645
81.60000000000001,273.8200694728047
81.80000000000001,274.1080575491022
82.0,274.39601939324064
82.2,274.6839549216513
82.4,274.97186405252
82.60000000000001,275.25974670574124
82.80000000000001,275.5476028028743
83.0,275.83543226709685
83.2,276.12323502316065
83.4,276.4110109973461
83.60000000000001,276.69876011741735
83.80000000000001,276.9864823057975
84.0,277.2741774642816
84.2,277.5618455445915
84.4,277.8494864769626
84.60000000000001,278.1371001925836
84.80000000000001,278.42468662353815
85.0,278.7122457027473
85.2,278.99977736391077
85.4,279.28728154144915
85.60000000000001,279.57475817044576
85.80000000000001,279.8622071865881
86.0,280.1496285544456
86.2,280.43702222483023
86.4,280.7243881296706
86.60000000000001,281.0117262160636
86.80000000000001,281.2990364326414
87.0,281.58631872957574
87.2,281.87357305858256
87.4,282.16079937102836
87.60000000000001,282.4479976188543
87.80000000000001,282.73516775822554
88.0,283.02230974530835
88.2,283.3094235375321
88.4,283.5965090856048
88.60000000000001,283.8835663360362
88.80000000000001,284.17059524372644
89.0,284.45759575835655
89.2,284.7445678488424
89.4,285.03151146891173
89.60000000000001,285.31842657519564
89.80000000000001,285.60531312790863
90.0,285.8921710917863
90.2,286.1790004303615
90.4,286.46580111067794
90.60000000000001,286.7525730939451
90.80000000000001,287.03931634087394
91.0,287.32603082085325
91.2,287.6127165003978
91.4,287.89937334128547
91.60000000000001,288.1860013095121
91.80000000000001,288.47260036968487
92.0,288.75917048752444
92.2,289.04571163513606
92.4,289.33222377665834
92.60000000000001,289.6187068794021
92.80000000000001,289.9051609166281
93.0,290.1915858608568
93.2,290.4779816808617
93.4,290.76434834793497
93.60000000000001,291.05068583366995
93.80000000000001,291.33699410987924
94.0,291.6232731485122
94.2,291.90952293481314
94.4,292.1957434374773
94.60000000000001,292.48193463044186
94.80000000000001,292.7680964885319
95.0,293.0542289866887
95.2,293.3403320999015
95.4,293.6264058091972
95.60000000000001,293.91245011318676
95.80000000000001,294.19846497790513
96.0,294.4844503839238
96.2,294.7704063124272
96.4,295.0563327451998
96.60000000000001,295.34222966461334
96.80000000000001,295.62809705367135
97.0,295.91393489592497
97.2,296.19974317541744
97.4,296.48552187676637
97.60000000000001,296.77127098511687
97.80000000000001,297.05699048612894
98.0,297.34268036596484
98.2,297.62834059677334
98.4,297.9139711677868
98.60000000000001,298.1995720652254
98.80000000000001,298.48514327344105
99.0,298.77068477669377
99.2,299.05619655910664
99.4,299.3416786045789
99.60000000000001,299.62713089655256
99.80000000000001,299.91255341856834
100.0,300.1979461536864
100.2,300.48330908459457
100.4,300.7686421935616
100.60000000000001,301.0539454623921
100.80000000000001,301.339218886906
101.0,301.6244624646067
101.2,301.90967616979094
101.4,302.19485998907794
101.60000000000001,302.48001390945194
101.80000000000001,302.7651379182829
102.0,303.05023200334733
102.2,303.3352961613198
102.4,303.6203303809682
102.60000000000001,303.9053346516995
102.80000000000001,304.190308965526
103.0,304.4752533153188
103.2,304.76016769485045
103.4,305.0450520974732
103.60000000000001,305.3299064996693
103.80000000000001,305.6147309053814
104.0,305.8995253084879
104.2,306.1842897033796
104.4,306.4690240849628
104.60000000000001,306.75372844866365
104.80000000000001,307.0384027822008
105.0,307.3230470678934
105.2,307.6076613078242
105.4,307.8922454946387
105.60000000000001,308.1767996207891
105.80000000000001,308.46132367849077
106.0,308.74581765968026
106.2,309.0302815620495
106.4,309.31471537810523
106.60000000000001,309.599119098443
106.80000000000001,309.8834927153889
107.0,310.1678362210581
107.2,310.4521496073294
107.4,310.73643286593597
107.60000000000001,311.0206860079114
107.80000000000001,311.3049090168478
108.0,311.5891018870974
108.2,311.8732646132165
108.4,312.15739718997634
108.60000000000001,312.44149961237486
108.80000000000001,312.7255718764135
109.0,313.0096139795389
109.2,313.2936259167823
109.4,313.57760768473736
109.60000000000001,313.86155928036806
109.80000000000001,314.1454807010265
110.0,314.42937194446915
110.2,314.71323300340384
110.4,314.997063874
110.60000000000001,315.28086455605626
110.80000000000001,315.5646350471384
111.0,315.84837534501173
111.2,316.13208544763995
111.4,316.41576535318416
111.60000000000001,316.69941505049087
111.80000000000001,316.98303454072595
112.0,317.26662382125676
112.2,317.55018288882115
112.4,317.83371174003366
112.60000000000001,318.117210371365
112.80000000000001,318.4006787811926
113.0,318.6841169738176
113.2,318.96752494213285
113.4,319.2509026839109
113.60000000000001,319.5342501969935
113.80000000000001,319.81756747929103
114.0,320.1008545287823
114.2,320.38411134228295
114.4,320.66733791697743
114.60000000000001,320.95053425135666
114.80000000000001,321.23370034315565
115.0,321.5168361901008
115.2,321.79994178990455
115.4,322.08301714026027
115.60000000000001,322.36606224835555
115.80000000000001,322.6490771104825
116.0,322.9320617251375
116.2,323.21501609231836
116.4,323.4979402123289
116.60000000000001,323.78083408579516
116.80000000000001,324.06369771127754
117.0,324.34653107405666
117.2,324.6293341818073
117.4,324.9121070329876
117.60000000000001,325.1948496259088
117.80000000000001,325.47756195871693
118.0,325.7602440293732
118.2,326.04289585086474
118.4,326.32551743419276
118.60000000000001,326.6081087657607
118.80000000000001,326.89066984554154
119.0,327.1732006734534
119.2,327.45570124935955
119.4,327.73817157306905
119.60000000000001,328.02061164433576
119.80000000000001,328.30302146285896
120.0,328.5854010282834
120.2,328.8677503401989
120.4,329.15006948086545
120.60000000000001,329.4323583987858
120.80000000000001,329.714617095682
121.0,329.9968455755236
121.2,330.2790438424597
121.4,330.5612119008192
121.60000000000001,330.84334975511047
121.80000000000001,331.1254574100218
122.0,331.4075348704208
122.2,331.6895821413551
122.4,331.9715991997838
122.60000000000001,332.25358603239647
122.80000000000001,332.5355426679296
123.0,332.81746910878087
123.2,333.09936535733743
123.4,333.38123141597634
123.60000000000001,333.6630672870639
123.80000000000001,333.9448729729561
124.0,334.22664847599845
124.2,334.5083937985262
124.4,334.790108942864
124.60000000000001,335.07179380335083
124.80000000000001,335.3534484502072
125.0,335.63507288230187
125.2,335.9166670960119
125.4,336.19823108738024
125.60000000000001,336.4797648521152
125.80000000000001,336.76126838559037
126.0,337.0427416828452
126.2,337.3241847385841
126.4,337.60559754717747
126.60000000000001,337.88698011269423
126.80000000000001,338.1683324351794
127.0,338.44965449998017
127.2,338.7309463013089
127.4,339.01220783311066
127.60000000000001,339.2934390890621
127.80000000000001,339.57464006257226
128.0,339.85581074678214
128.20000000000002,340.1369511345649
128.4,340.4180612185256
128.6,340.6991409910016
128.8,340.98019072778504
129.0,341.2612102096341
129.20000000000002,341.54219942884276
129.4,341.82315838216084
129.6,342.104087066338
129.8,342.38498547812424
130.0,342.66585361426917
130.20000000000002,342.9466914715225
130.4,343.2274990466342
130.6,343.5082763363538
130.8,343.7890233374311
131.0,344.0697400466162
131.20000000000002,344.35042646065835
131.4,344.6310825763078
131.6,344.91170839031395
131.8,345.19230389942675
132.0,345.4728694197613
132.20000000000002,345.7534047151016
132.4,346.03390976219987
132.6,346.3143845614982
132.8,346.5948291134389
133.0,346.8752434184645
133.20000000000002,347.1556274770172
133.4,347.4359812895394
133.6,347.71630485647336
133.8,347.9965981782615
134.0,348.2768612553459
134.20000000000002,348.55709408816926
134.4,348.83729667717364
134.6,349.1174690228015
134.8,349.397611125495
135.0,349.67772298569673
135.20000000000002,349.9578047566114
135.4,350.23785633934267
135.6,350.5178777148535
135.8,350.7978688854804
136.0,351.07782985355914
136.20000000000002,351.35776062142577
136.4,351.63766119141656
136.6,351.9175315658673
136.8,352.1973717471142
137.0,352.4771817374933
137.20000000000002,352.75696153934064
137.4,353.0367111549923
137.6,353.31643058678435
137.8,353.5961198370527
138.0,353.8757789081336
138.20000000000002,354.155407802363
138.4,354.435006541378
138.6,354.7145751167093
138.8,354.99411352680124
139.0,355.27362177424766
139.20000000000002,355.5530998616422
139.4,355.8325477915786
139.6,356.1119655666505
139.8,356.3913531894517
140.0,356.6707106625761
140.20000000000002,356.95003798861717
140.4,357.22933517016884
140.6,357.50860220982474
140.8,357.78783911017865
141.0,358.0670458738243
141.20000000000002,358.3462225033554
141.4,358.6253690013657
141.6,358.9044855858251
141.8,359.18357211997875
142.0,359.4626285334946
142.20000000000002,359.7416548263725
142.4,360.0206509986126
142.6,360.2996170502148
142.8,360.5785529811792
143.0,360.8574587915057
143.20000000000002,361.13633448119435
143.4,361.4151800502452
143.6,361.6939954986582
143.8,361.97278082643334
144.0,362.2515360335707
144.20000000000002,362.5302611200701
144.4,362.80895608593175
144.6,363.08762093115547
144.8,363.3662556557414
145.0,363.6448602596895
145.20000000000002,363.9234347429997
145.4,364.2019791056721
145.6,364.48049334770656
145.8,364.75897746910323
146.0,365.0374314698621
146.20000000000002,365.31585534998305
146.4,365.5942491094661
146.6,365.87261274831144
146.8,366.1509464641729
147.0,366.4292504244157
147.20000000000002,366.7075243040391
147.4,366.98576810304314
147.6,367.2639818214276
147.8,367.5421654591927
148.0,367.8203190163382
148.20000000000002,368.09844249286436
148.4,368.37653588877106
148.6,368.6545992040583
148.8,368.93263243872605
149.0,369.21063559277445
149.20000000000002,369.4886086662033
149.4,369.76655165901275
149.6,370.04446457120275
149.8,370.3223474027732
150.0,370.60020015372424
150.20000000000002,370.87802282405585
150.4,371.1558154137681
150.6,371.43357792286076
150.8,371.71131035133396
151.0,371.9890126991878
151.20000000000002,372.2666849664221
151.4,372.544327153037
151.6,372.82193925903243
151.8,373.0995212844084
152.0,373.3770732291649
152.20000000000002,373.6545970376694
152.4,373.9320908585952
152.6,374.20955466684575
152.8,374.4869884624213
153.0,374.7643922453218
153.20000000000002,375.0417660155472
153.4,375.3191097730976
153.60000000000002,375.59642351797277
153.8,375.87370725017297
154.0,376.1509609696981
154.20000000000002,376.4281846765481
154.4,376.705378370723
154.60000000000002,376.9825420522229
154.8,377.25967572104776
155.0,377.5367793771974
155.20000000000002,377.813853020672
155.4,378.09089665147167
155.60000000000002,378.3679102695961
155.8,378.64489387504557
156.0,378.92184746781993
156.20000000000002,379.1987710479192
156.4,379.47566461534336
156.60000000000002,379.75252817009243
156.8,380.0293617121665
157.0,380.3061652415655
157.20000000000002,380.5829387582894
157.4,380.8596822623382
157.60000000000002,381.136395753712
157.8,381.4130792324106
158.0,381.6897326984342
158.20000000000002,381.96635615178275
158.4,382.24294959245617
158.60000000000002,382.5195130204546
158.8,382.79604643577784
159.0,383.0725498384261
159.20000000000002,383.34902322839923
159.4,383.6254666056973
159.60000000000002,383.90187997032024
159.8,384.1782633222682
160.0,384.4546166615411
160.20000000000002,384.73093998813874
160.4,385.00723330206154
160.60000000000002,385.2834966033091
160.8,385.5597298918817
161.0,385.8359331677791
161.20000000000002,386.1121064310015
161.4,386.3882496815488
161.60000000000002,386.664362919421
161.8,386.94044614461825
162.0,387.21649935714026
162.20000000000002,387.4925225569873
162.4,387.76851574415923
162.60000000000002,388.0444789186562
162.8,388.3204120804779
163.0,388.5963152296247
163.20000000000002,388.8721883660962
163.4,389.1480314898928
163.60000000000002,389.4238474357095
163.8,389.69963350079706
164.0,389.97538965213823
164.20000000000002,390.251115889733
164.4,390.52681221358137
164.60000000000002,390.80247862368344
164.8,391.07811512003923
165.0,391.3537217026486
165.20000000000002,391.6292983715116
165.4,391.9048451266283
165.60000000000002,392.1803619679987
165.8,392.4558488956226
166.0,392.7313059095003
166.20000000000002,393.0067330096315
166.4,393.2821301960164
166.60000000000002,393.557497468655
166.8,393.83283482754723
167.0,394.10814227269304
167.20000000000002,394.38341980409257
167.4,394.6586674217457
167.60000000000002,394.9338851256525
167.8,395.20907291581295
168.0,395.4842307922271
168.20000000000002,395.75935875489483
168.4,396.0344568038163
168.60000000000002,396.3095249389912
168.8,396.58456316042
169.0,396.85957146810233
169.20000000000002,397.1345498620383
169.4,397.40949834222795
169.60000000000002,397.6844169086712
169.8,397.9593055613682
170.0,398.23416430031864
170.20000000000002,398.5089931255229
170.4,398.7837920369808
170.60000000000002,399.0585610346923
170.8,399.33330011865746
171.0,399.60800928887625
171.20000000000002,399.88268854534874
171.4,400.15733788807484
171.60000000000002,400.43195731705464
171.8,400.70654683228804
172.0,400.98110643377504
172.20000000000002,401.25563612151575
172.4,401.53013589551017
172.60000000000002,401.8046057557581
172.8,402.0790457022598
173.0,402.353455735015
173.20000000000002,402.62783585402394
173.4,402.9021860592866
173.60000000000002,403.1765063508028
173.8,403.45079672857275
174.0,403.7250571925963
174.20000000000002,403.99928774287343
174.4,404.2734883794043
174.60000000000002,404.54765910218873
174.8,404.8217999112269
175.0,405.0959139692352
175.20000000000002,405.36999825659575
175.4,405.6440527404444
175.60000000000002,405.9180774207814
175.8,406.1920722976065
176.0,406.46603737091993
176.20000000000002,406.7399726407215
176.4,407.01387810701135
176.60000000000002,407.28775376978945
176.8,407.56159962905576
177.0,407.8354156848102
177.20000000000002,408.10920193705294
177.4,408.3829583857839
177.60000000000002,408.6566850310031
177.8,408.93038187271054
178.0,409.2040489109062
178.20000000000002,409.47768614559004
178.4,409.7512935767621
178.60000000000002,410.0248712044224
178.8,410.29841902857095
179.0,410.5719370492077
179.20000000000002,410.84542526633277
179.4,411.11888367994595
179.60000000000002,411.39231229004736
179.8,411.6657110966371
180.0,411.93908009971494
180.20000000000002,412.2124192992811
180.4,412.4857286953354
180.60000000000002,412.75900828787803
180.8,413.0322580769089
181.0,413.3054780624278
181.20000000000002,413.5786682444351
181.4,413.8518286229306
181.60000000000002,414.1249591979142
181.8,414.39805996938617
182.0,414.67113093734633
182.20000000000002,414.9441721017947
182.4,415.2171834627313
182.60000000000002,415.49016502015616
182.8,415.7631167740692
183.0,416.0360387244705
183.20000000000002,416.30893087135996
183.4,416.5817932147377
183.60000000000002,416.8546257546037
183.8,417.12742849095787
184.0,417.40020142380024
184.20000000000002,417.67294455313083
184.4,417.94565787894976
184.60000000000002,418.2183414012568
184.8,418.49099512005216
185.0,418.76361903533564
185.20000000000002,419.03621314710745
185.4,419.3087774553675
185.60000000000002,419.5813119601156
185.8,419.8538166613521
186.0,420.1262915590768
186.20000000000002,420.3987366532896
186.4,420.6711588342912
186.60000000000002,420.9435514171182
186.8,421.2159143383584
187.0,421.48824759801164
187.20000000000002,421.76055119607804
187.4,422.0328251325576
187.60000000000002,422.3050694074502
187.8,422.577284020756
188.0,422.8494689724748
188.20000000000002,423.1216242626068
188.4,423.39374989115197
188.60000000000002,423.6658458581102
188.8,423.93791216348154
189.0,424.20994880726596
189.20000000000002,424.48195578946354
189.4,424.7539331100742
189.60000000000002,425.02588076909797
189.8,425.2977987665349
190.0,425.56968710238493
190.20000000000002,425.8415457766481
190.4,426.1133747893243
190.60000000000002,426.3851741404137
190.8,426.65694382991626
191.0,426.92868385783186
191.20000000000002,427.2003942241605
191.4,427.47207492890243
191.60000000000002,427.7437259720574
191.8,428.01534735362543
192.0,428.2869390736066
192.20000000000002,428.55850113200097
192.4,428.83003352880837
192.60000000000002,429.10153626402894
192.8,429.37300933766255
193.0,429.64445274970933
193.20000000000002,429.9158665001693
193.4,430.18725058904226
193.60000000000002,430.4586050163283
193.8,430.7299297820276
194.0,431.00122488614
194.20000000000002,431.2724903286654
194.4,431.543726109604
194.60000000000002,431.81493222895574
194.8,432.08610868672054
195.0,432.3572554828985
195.20000000000002,432.6283726174895
195.4,432.8994600904937
195.60000000000002,433.170517901911
195.8,433.4415460517414
196.0,433.71254453998495
196.20000000000002,433.98351336664155
196.4,434.2544525317113
196.60000000000002,434.5253620351941
196.8,434.7962418770901
197.0,435.06709205739924
197.20000000000002,435.3379125761214
197.4,435.6087034332568
197.60000000000002,435.8794646288052
197.8,436.15019616276675
198.0,436.4208980351415
198.20000000000002,436.69157024592926
198.4,436.9622127951302
198.60000000000002,437.2328256827442
198.8,437.50340890877135
199.0,437.77396247321155
199.20000000000002,438.0444863760649
199.4,438.31498061733146
199.60000000000002,438.58544519701104
199.8,438.8558801151038
200.0,439.1262853716096
200.20000000000002,439.39666096652854
200.4,439.66700689986067
200.60000000000002,439.93732317160584
200.8,440.2076097817642
201.0,440.47786673033556
201.20000000000002,440.74809401732
201.4,441.0182916427177
201.60000000000002,441.2884596065285
201.8,441.5585979087524
202.0,441.8287065493894
202.20000000000002,442.0987855284394
202.4,442.3688348459027
202.60000000000002,442.63885450177906
202.8,442.9088444960686
203.0,443.17880482877115
203.20000000000002,443.44873549988677
203.4,443.71863650941566
203.60000000000002,443.9885078573575
203.8,444.2583495437126
204.0,444.52816156848075
204.20000000000002,444.79794393166196
204.4,445.06769663325645
204.60000000000002,445.33741967326387
204.8,445.60711305168456
205.0,445.8767767685183
205.20000000000002,446.1464108237651
205.4,446.41601521742507
205.60000000000002,446.6855899494982
205.8,446.9551519764551
206.0,447.2246848902465
206.20000000000002,447.4941883630495
206.4,447.763662394864
206.60000000000002,448.03310698569
206.8,448.3025221355275
207.0,448.57190784437637
207.20000000000002,448.8412641122369
207.4,449.1105909391089
207.60000000000002,449.3798883249923
207.8,449.64915626988727
208.0,449.9183947737937
208.20000000000002,450.18760383671156
208.4,450.456783458641
208.60000000000002,450.72593363958185
208.8,450.9950543795343
